id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,element,name,team_id,opponent_team_id,team,opponent_team
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,94,Lucas Lingman,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,94,Lucas Lingman,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,94,Lucas Lingman,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,94,Lucas Lingman,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,94,Lucas Lingman,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,94,Lucas Lingman,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,94,Lucas Lingman,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,94,Lucas Lingman,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,94,Lucas Lingman,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,94,Lucas Lingman,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,94,Lucas Lingman,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,94,Lucas Lingman,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,94,Lucas Lingman,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,94,Lucas Lingman,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,95,Victor Göransson,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,95,Victor Göransson,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,95,Victor Göransson,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,95,Victor Göransson,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,95,Victor Göransson,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,95,Victor Göransson,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,95,Victor Göransson,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,95,Victor Göransson,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,95,Victor Göransson,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,95,Victor Göransson,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,95,Victor Göransson,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,95,Victor Göransson,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,95,Victor Göransson,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,95,Victor Göransson,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,95,Victor Göransson,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,95,Victor Göransson,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,95,Victor Göransson,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,95,Victor Göransson,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,95,Victor Göransson,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,95,Victor Göransson,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,95,Victor Göransson,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,95,Victor Göransson,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,95,Victor Göransson,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,96,Benjamin Acquah,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,96,Benjamin Acquah,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,96,Benjamin Acquah,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,96,Benjamin Acquah,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,96,Benjamin Acquah,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,96,Benjamin Acquah,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,96,Benjamin Acquah,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,96,Benjamin Acquah,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,96,Benjamin Acquah,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,96,Benjamin Acquah,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,96,Benjamin Acquah,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,96,Benjamin Acquah,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,96,Benjamin Acquah,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,96,Benjamin Acquah,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,96,Benjamin Acquah,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,96,Benjamin Acquah,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,96,Benjamin Acquah,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,96,Benjamin Acquah,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,96,Benjamin Acquah,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,96,Benjamin Acquah,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,96,Benjamin Acquah,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,96,Benjamin Acquah,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,96,Benjamin Acquah,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,97,Taha Ali,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,97,Taha Ali,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,97,Taha Ali,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,97,Taha Ali,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,97,Taha Ali,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,97,Taha Ali,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,97,Taha Ali,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,97,Taha Ali,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,97,Taha Ali,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,97,Taha Ali,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,97,Taha Ali,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,97,Taha Ali,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,97,Taha Ali,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,97,Taha Ali,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,97,Taha Ali,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,97,Taha Ali,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,97,Taha Ali,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,97,Taha Ali,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,97,Taha Ali,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,97,Taha Ali,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,97,Taha Ali,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,97,Taha Ali,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,97,Taha Ali,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,98,Anthony Van den Hurk,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,98,Anthony Van den Hurk,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,98,Anthony Van den Hurk,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,98,Anthony Van den Hurk,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,98,Anthony Van den Hurk,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,98,Anthony Van den Hurk,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,98,Anthony Van den Hurk,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,98,Anthony Van den Hurk,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,98,Anthony Van den Hurk,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,98,Anthony Van den Hurk,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,98,Anthony Van den Hurk,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,98,Anthony Van den Hurk,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,98,Anthony Van den Hurk,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,98,Anthony Van den Hurk,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,98,Anthony Van den Hurk,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,98,Anthony Van den Hurk,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,98,Anthony Van den Hurk,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,98,Anthony Van den Hurk,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,98,Anthony Van den Hurk,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,98,Anthony Van den Hurk,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,98,Anthony Van den Hurk,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,98,Anthony Van den Hurk,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,98,Anthony Van den Hurk,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,99,Rasmus Jönsson,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,99,Rasmus Jönsson,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,99,Rasmus Jönsson,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,99,Rasmus Jönsson,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,99,Rasmus Jönsson,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,99,Rasmus Jönsson,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,99,Rasmus Jönsson,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,99,Rasmus Jönsson,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,99,Rasmus Jönsson,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,99,Rasmus Jönsson,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,99,Rasmus Jönsson,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,99,Rasmus Jönsson,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,99,Rasmus Jönsson,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,99,Rasmus Jönsson,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,99,Rasmus Jönsson,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,99,Rasmus Jönsson,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,99,Rasmus Jönsson,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,99,Rasmus Jönsson,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,99,Rasmus Jönsson,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,99,Rasmus Jönsson,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,99,Rasmus Jönsson,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,99,Rasmus Jönsson,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,99,Rasmus Jönsson,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,100,Wilhelm Loeper,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,100,Wilhelm Loeper,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,100,Wilhelm Loeper,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,100,Wilhelm Loeper,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,100,Wilhelm Loeper,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,100,Wilhelm Loeper,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,100,Wilhelm Loeper,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,100,Wilhelm Loeper,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,100,Wilhelm Loeper,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,100,Wilhelm Loeper,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,100,Wilhelm Loeper,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,100,Wilhelm Loeper,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,100,Wilhelm Loeper,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,100,Wilhelm Loeper,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,100,Wilhelm Loeper,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,100,Wilhelm Loeper,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,100,Wilhelm Loeper,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,100,Wilhelm Loeper,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,100,Wilhelm Loeper,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,100,Wilhelm Loeper,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,100,Wilhelm Loeper,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,100,Wilhelm Loeper,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,100,Wilhelm Loeper,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,101,Assad Al Hamlawi,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,101,Assad Al Hamlawi,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,101,Assad Al Hamlawi,19,18,Helsingborgs IF,IFK Värnamo
80,2270103,19,,12,,10,False,0,False,2022-05-29T15:30:00Z,Omgång 10,True,101,Assad Al Hamlawi,19,12,Helsingborgs IF,AIK
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,False,101,Assad Al Hamlawi,19,1,Helsingborgs IF,Malmö FF
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,True,101,Assad Al Hamlawi,19,10,Helsingborgs IF,Kalmar FF
101,2270125,19,,7,,13,False,0,False,2022-07-11T17:00:00Z,Omgång 13,True,101,Assad Al Hamlawi,19,7,Helsingborgs IF,Djurgården
114,2270139,13,,19,,14,False,0,False,2022-07-18T17:00:00Z,Omgång 14,False,101,Assad Al Hamlawi,19,13,Helsingborgs IF,Varbergs BoIS
116,2270141,19,,17,,15,False,0,False,2022-07-24T13:00:00Z,Omgång 15,True,101,Assad Al Hamlawi,19,17,Helsingborgs IF,GIF Sundsvall
129,2270156,6,,19,,17,False,0,False,2022-08-08T17:00:00Z,Omgång 17,False,101,Assad Al Hamlawi,19,6,Helsingborgs IF,BK Häcken
141,2270168,19,,3,,18,False,0,False,2022-08-13T15:30:00Z,Omgång 18,True,101,Assad Al Hamlawi,19,3,Helsingborgs IF,IK Sirius
145,2270178,17,,19,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,False,101,Assad Al Hamlawi,19,17,Helsingborgs IF,GIF Sundsvall
157,2270184,19,,14,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,101,Assad Al Hamlawi,19,14,Helsingborgs IF,Mjällby AIF
165,2270192,18,,19,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,False,101,Assad Al Hamlawi,19,18,Helsingborgs IF,IFK Värnamo
172,2270198,4,,19,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,101,Assad Al Hamlawi,19,4,Helsingborgs IF,IFK Göteborg
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,101,Assad Al Hamlawi,19,1,Helsingborgs IF,Malmö FF
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,101,Assad Al Hamlawi,19,10,Helsingborgs IF,Kalmar FF
193,2270220,12,,19,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,101,Assad Al Hamlawi,19,12,Helsingborgs IF,AIK
203,2270230,19,,13,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,True,101,Assad Al Hamlawi,19,13,Helsingborgs IF,Varbergs BoIS
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,False,101,Assad Al Hamlawi,19,9,Helsingborgs IF,IFK Norrköping
219,2270246,19,,16,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,True,101,Assad Al Hamlawi,19,16,Helsingborgs IF,Degerfors IF
228,2270254,5,,19,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,101,Assad Al Hamlawi,19,5,Helsingborgs IF,IF Elfsborg
236,2270263,19,,2,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,101,Assad Al Hamlawi,19,2,Helsingborgs IF,Hammarby
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,True,102,Rasmus Karjalainen,19,9,Helsingborgs IF,IFK Norrköping
62,2270085,16,,19,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,False,102,Rasmus Karjalainen,19,16,Helsingborgs IF,Degerfors IF
68,2270093,19,,18,,9,False,0,False,2022-05-21T15:30:00Z,Omgång 9,True,102,Rasmus Karjalainen,19,18,Helsingborgs IF,IFK Värnamo
