,round,player_name,team_name,opponent_team_name,was_home,total_points
10,10,Amin Sarr,Mjällby AIF,IK Sirius,True,0
11,11,Amin Sarr,Mjällby AIF,IFK Göteborg,False,12
12,12,Amin Sarr,Mjällby AIF,Malmö FF,True,2
13,13,Amin Sarr,Mjällby AIF,Kalmar FF,False,2
14,14,Amin Sarr,Mjällby AIF,Örebro SK,False,2
15,15,Amin Sarr,Mjällby AIF,Djurgården,True,2
16,16,Amin Sarr,Mjällby AIF,Djurgården,False,0
0,1,Ola Toivonen,Malmö FF,Hammarby,True,4
1,2,Ola Toivonen,Malmö FF,BK Häcken,False,3
2,3,Ola Toivonen,Malmö FF,Östersunds FK,True,3
3,4,Ola Toivonen,Malmö FF,Djurgården,False,2
4,5,Ola Toivonen,Malmö FF,Varbergs BoIS,True,2
5,6,Ola Toivonen,Malmö FF,AIK,False,2
6,7,Ola Toivonen,Malmö FF,Kalmar FF,True,1
7,7,Ola Toivonen,Malmö FF,IF Elfsborg,True,1
8,8,Ola Toivonen,Malmö FF,Örebro SK,False,0
9,9,Ola Toivonen,Malmö FF,IFK Norrköping,False,0
10,10,Ola Toivonen,Malmö FF,IK Sirius,True,0
11,11,Ola Toivonen,Malmö FF,Degerfors IF,False,0
12,12,Ola Toivonen,Malmö FF,Mjällby AIF,False,0
13,14,Ola Toivonen,Malmö FF,Halmstads BK,False,0
14,15,Ola Toivonen,Malmö FF,IFK Göteborg,True,0
15,16,Ola Toivonen,Malmö FF,Degerfors IF,True,0
0,1,Antonio Colak,Malmö FF,Hammarby,True,6
1,2,Antonio Colak,Malmö FF,BK Häcken,False,0
2,3,Antonio Colak,Malmö FF,Östersunds FK,True,8
3,4,Antonio Colak,Malmö FF,Djurgården,False,2
4,5,Antonio Colak,Malmö FF,Varbergs BoIS,True,2
5,6,Antonio Colak,Malmö FF,AIK,False,2
6,7,Antonio Colak,Malmö FF,Kalmar FF,True,16
7,7,Antonio Colak,Malmö FF,IF Elfsborg,True,4
8,8,Antonio Colak,Malmö FF,Örebro SK,False,2
9,9,Antonio Colak,Malmö FF,IFK Norrköping,False,13
10,10,Antonio Colak,Malmö FF,IK Sirius,True,7
11,11,Antonio Colak,Malmö FF,Degerfors IF,False,7
12,12,Antonio Colak,Malmö FF,Mjällby AIF,False,0
13,14,Antonio Colak,Malmö FF,Halmstads BK,False,2
14,15,Antonio Colak,Malmö FF,IFK Göteborg,True,7
15,16,Antonio Colak,Malmö FF,Degerfors IF,True,0
0,1,Davor Blazevic,Hammarby,Malmö FF,False,0
1,2,Davor Blazevic,Hammarby,Mjällby AIF,True,0
2,3,Davor Blazevic,Hammarby,AIK,False,0
3,4,Davor Blazevic,Hammarby,BK Häcken,True,0
4,5,Davor Blazevic,Hammarby,IK Sirius,True,0
5,6,Davor Blazevic,Hammarby,Varbergs BoIS,False,0
6,7,Davor Blazevic,Hammarby,Djurgården,True,0
7,8,Davor Blazevic,Hammarby,Kalmar FF,False,0
8,9,Davor Blazevic,Hammarby,Halmstads BK,True,0
9,10,Davor Blazevic,Hammarby,Degerfors IF,True,0
10,11,Davor Blazevic,Hammarby,Örebro SK,False,0
11,12,Davor Blazevic,Hammarby,IFK Norrköping,True,0
12,13,Davor Blazevic,Hammarby,Östersunds FK,False,0
13,14,Davor Blazevic,Hammarby,IFK Göteborg,False,0
14,15,Davor Blazevic,Hammarby,IF Elfsborg,True,0
15,16,Davor Blazevic,Hammarby,IF Elfsborg,False,3
0,1,David Ousted,Hammarby,Malmö FF,False,2
1,2,David Ousted,Hammarby,Mjällby AIF,True,9
2,3,David Ousted,Hammarby,AIK,False,3
3,4,David Ousted,Hammarby,BK Häcken,True,4
4,5,David Ousted,Hammarby,IK Sirius,True,2
5,6,David Ousted,Hammarby,Varbergs BoIS,False,6
6,7,David Ousted,Hammarby,Djurgården,True,3
7,8,David Ousted,Hammarby,Kalmar FF,False,0
8,9,David Ousted,Hammarby,Halmstads BK,True,4
9,10,David Ousted,Hammarby,Degerfors IF,True,4
10,11,David Ousted,Hammarby,Örebro SK,False,0
11,12,David Ousted,Hammarby,IFK Norrköping,True,0
12,13,David Ousted,Hammarby,Östersunds FK,False,0
13,14,David Ousted,Hammarby,IFK Göteborg,False,9
14,15,David Ousted,Hammarby,IF Elfsborg,True,5
15,16,David Ousted,Hammarby,IF Elfsborg,False,0
0,1,Oliver Dovin,Hammarby,Malmö FF,False,0
1,2,Oliver Dovin,Hammarby,Mjällby AIF,True,0
2,3,Oliver Dovin,Hammarby,AIK,False,0
3,4,Oliver Dovin,Hammarby,BK Häcken,True,0
4,5,Oliver Dovin,Hammarby,IK Sirius,True,0
5,6,Oliver Dovin,Hammarby,Varbergs BoIS,False,0
6,7,Oliver Dovin,Hammarby,Djurgården,True,0
7,8,Oliver Dovin,Hammarby,Kalmar FF,False,5
8,9,Oliver Dovin,Hammarby,Halmstads BK,True,0
9,10,Oliver Dovin,Hammarby,Degerfors IF,True,0
10,11,Oliver Dovin,Hammarby,Örebro SK,False,7
11,12,Oliver Dovin,Hammarby,IFK Norrköping,True,5
12,13,Oliver Dovin,Hammarby,Östersunds FK,False,3
13,14,Oliver Dovin,Hammarby,IFK Göteborg,False,0
14,15,Oliver Dovin,Hammarby,IF Elfsborg,True,0
15,16,Oliver Dovin,Hammarby,IF Elfsborg,False,0
0,1,Mads Fenger,Hammarby,Malmö FF,False,2
1,2,Mads Fenger,Hammarby,Mjällby AIF,True,7
2,3,Mads Fenger,Hammarby,AIK,False,3
3,4,Mads Fenger,Hammarby,BK Häcken,True,3
4,5,Mads Fenger,Hammarby,IK Sirius,True,2
5,6,Mads Fenger,Hammarby,Varbergs BoIS,False,9
6,7,Mads Fenger,Hammarby,Djurgården,True,4
7,8,Mads Fenger,Hammarby,Kalmar FF,False,2
8,9,Mads Fenger,Hammarby,Halmstads BK,True,3
9,10,Mads Fenger,Hammarby,Degerfors IF,True,3
10,11,Mads Fenger,Hammarby,Örebro SK,False,7
11,12,Mads Fenger,Hammarby,IFK Norrköping,True,3
12,13,Mads Fenger,Hammarby,Östersunds FK,False,1
13,14,Mads Fenger,Hammarby,IFK Göteborg,False,7
14,15,Mads Fenger,Hammarby,IF Elfsborg,True,2
15,16,Mads Fenger,Hammarby,IF Elfsborg,False,2
0,1,Dennis Widgren,IK Sirius,Malmö FF,False,1
1,2,Dennis Widgren,IK Sirius,Mjällby AIF,True,1
2,3,Dennis Widgren,IK Sirius,AIK,False,0
3,4,Dennis Widgren,IK Sirius,BK Häcken,True,0
4,5,Dennis Widgren,IK Sirius,IK Sirius,True,0
5,6,Dennis Widgren,IK Sirius,Varbergs BoIS,False,0
6,7,Dennis Widgren,IK Sirius,Djurgården,True,0
7,8,Dennis Widgren,IK Sirius,Kalmar FF,False,0
8,9,Dennis Widgren,IK Sirius,Halmstads BK,True,0
9,10,Dennis Widgren,IK Sirius,Degerfors IF,True,0
10,11,Dennis Widgren,IK Sirius,Djurgården,False,1
11,12,Dennis Widgren,IK Sirius,Degerfors IF,True,7
12,13,Dennis Widgren,IK Sirius,Örebro SK,True,3
13,14,Dennis Widgren,IK Sirius,Varbergs BoIS,False,1
14,15,Dennis Widgren,IK Sirius,AIK,True,6
15,16,Dennis Widgren,IK Sirius,Örebro SK,False,3
0,1,Simon Sandberg,Hammarby,Malmö FF,False,0
1,2,Simon Sandberg,Hammarby,Mjällby AIF,True,7
2,3,Simon Sandberg,Hammarby,AIK,False,1
3,4,Simon Sandberg,Hammarby,BK Häcken,True,2
4,5,Simon Sandberg,Hammarby,IK Sirius,True,2
5,6,Simon Sandberg,Hammarby,Varbergs BoIS,False,0
6,7,Simon Sandberg,Hammarby,Djurgården,True,4
7,8,Simon Sandberg,Hammarby,Kalmar FF,False,1
8,9,Simon Sandberg,Hammarby,Halmstads BK,True,6
9,10,Simon Sandberg,Hammarby,Degerfors IF,True,0
10,11,Simon Sandberg,Hammarby,Örebro SK,False,0
11,12,Simon Sandberg,Hammarby,IFK Norrköping,True,0
12,13,Simon Sandberg,Hammarby,Östersunds FK,False,0
13,14,Simon Sandberg,Hammarby,IFK Göteborg,False,1
14,15,Simon Sandberg,Hammarby,IF Elfsborg,True,1
15,16,Simon Sandberg,Hammarby,IF Elfsborg,False,1
0,1,Richard Magyar,Hammarby,Malmö FF,False,3
1,2,Richard Magyar,Hammarby,Mjällby AIF,True,0
2,3,Richard Magyar,Hammarby,AIK,False,0
3,4,Richard Magyar,Hammarby,BK Häcken,True,1
4,5,Richard Magyar,Hammarby,IK Sirius,True,0
5,6,Richard Magyar,Hammarby,Varbergs BoIS,False,3
6,7,Richard Magyar,Hammarby,Djurgården,True,0
7,8,Richard Magyar,Hammarby,Kalmar FF,False,0
8,9,Richard Magyar,Hammarby,Halmstads BK,True,0
9,10,Richard Magyar,Hammarby,Degerfors IF,True,0
10,11,Richard Magyar,Hammarby,Örebro SK,False,0
11,12,Richard Magyar,Hammarby,IFK Norrköping,True,0
12,13,Richard Magyar,Hammarby,Östersunds FK,False,0
13,14,Richard Magyar,Hammarby,IFK Göteborg,False,0
14,15,Richard Magyar,Hammarby,IF Elfsborg,True,0
15,16,Richard Magyar,Hammarby,IF Elfsborg,False,0
0,1,Mohanad Jeahze,Hammarby,Malmö FF,False,1
1,2,Mohanad Jeahze,Hammarby,Mjällby AIF,True,9
2,3,Mohanad Jeahze,Hammarby,AIK,False,2
3,4,Mohanad Jeahze,Hammarby,BK Häcken,True,2
4,5,Mohanad Jeahze,Hammarby,IK Sirius,True,2
5,6,Mohanad Jeahze,Hammarby,Varbergs BoIS,False,3
6,7,Mohanad Jeahze,Hammarby,Djurgården,True,2
7,8,Mohanad Jeahze,Hammarby,Kalmar FF,False,1
8,9,Mohanad Jeahze,Hammarby,Halmstads BK,True,6
9,10,Mohanad Jeahze,Hammarby,Degerfors IF,True,10
10,11,Mohanad Jeahze,Hammarby,Örebro SK,False,15
11,12,Mohanad Jeahze,Hammarby,IFK Norrköping,True,2
12,13,Mohanad Jeahze,Hammarby,Östersunds FK,False,3
13,14,Mohanad Jeahze,Hammarby,IFK Göteborg,False,8
14,15,Mohanad Jeahze,Hammarby,IF Elfsborg,True,2
15,16,Mohanad Jeahze,Hammarby,IF Elfsborg,False,5
0,1,Axel Sjöberg,Hammarby,Malmö FF,False,0
1,2,Axel Sjöberg,Hammarby,Mjällby AIF,True,0
2,3,Axel Sjöberg,Hammarby,AIK,False,0
3,4,Axel Sjöberg,Hammarby,BK Häcken,True,0
4,5,Axel Sjöberg,Hammarby,IK Sirius,True,0
5,6,Axel Sjöberg,Hammarby,Varbergs BoIS,False,0
6,7,Axel Sjöberg,Hammarby,Djurgården,True,0
7,8,Axel Sjöberg,Hammarby,Kalmar FF,False,0
8,9,Axel Sjöberg,Hammarby,Halmstads BK,True,1
9,10,Axel Sjöberg,Hammarby,Degerfors IF,True,0
10,11,Axel Sjöberg,Hammarby,Örebro SK,False,0
11,12,Axel Sjöberg,Hammarby,IFK Norrköping,True,0
12,13,Axel Sjöberg,Hammarby,Östersunds FK,False,1
13,14,Axel Sjöberg,Hammarby,IFK Göteborg,False,0
14,15,Axel Sjöberg,Hammarby,IF Elfsborg,True,0
15,16,Axel Sjöberg,Hammarby,IF Elfsborg,False,0
0,1,Jon Gudni Fjoluson,Hammarby,Malmö FF,False,2
1,2,Jon Gudni Fjoluson,Hammarby,Mjällby AIF,True,7
2,3,Jon Gudni Fjoluson,Hammarby,AIK,False,2
3,4,Jon Gudni Fjoluson,Hammarby,BK Häcken,True,3
4,5,Jon Gudni Fjoluson,Hammarby,IK Sirius,True,2
5,6,Jon Gudni Fjoluson,Hammarby,Varbergs BoIS,False,3
6,7,Jon Gudni Fjoluson,Hammarby,Djurgården,True,3
7,8,Jon Gudni Fjoluson,Hammarby,Kalmar FF,False,2
8,9,Jon Gudni Fjoluson,Hammarby,Halmstads BK,True,2
9,10,Jon Gudni Fjoluson,Hammarby,Degerfors IF,True,3
10,11,Jon Gudni Fjoluson,Hammarby,Örebro SK,False,7
11,12,Jon Gudni Fjoluson,Hammarby,IFK Norrköping,True,3
12,13,Jon Gudni Fjoluson,Hammarby,Östersunds FK,False,3
13,14,Jon Gudni Fjoluson,Hammarby,IFK Göteborg,False,7
14,15,Jon Gudni Fjoluson,Hammarby,IF Elfsborg,True,3
15,16,Jon Gudni Fjoluson,Hammarby,IF Elfsborg,False,1
0,1,Aziz Ouattara,Hammarby,Malmö FF,False,2
1,2,Aziz Ouattara,Hammarby,Mjällby AIF,True,0
2,3,Aziz Ouattara,Hammarby,AIK,False,1
3,4,Aziz Ouattara,Hammarby,BK Häcken,True,1
4,5,Aziz Ouattara,Hammarby,IK Sirius,True,1
5,6,Aziz Ouattara,Hammarby,Varbergs BoIS,False,8
6,7,Aziz Ouattara,Hammarby,Djurgården,True,1
7,8,Aziz Ouattara,Hammarby,Kalmar FF,False,1
8,9,Aziz Ouattara,Hammarby,Halmstads BK,True,0
9,10,Aziz Ouattara,Hammarby,Degerfors IF,True,2
10,11,Aziz Ouattara,Hammarby,Örebro SK,False,6
11,12,Aziz Ouattara,Hammarby,IFK Norrköping,True,2
12,13,Aziz Ouattara,Hammarby,Östersunds FK,False,2
13,14,Aziz Ouattara,Hammarby,IFK Göteborg,False,0
14,15,Aziz Ouattara,Hammarby,IF Elfsborg,True,0
15,16,Aziz Ouattara,Hammarby,IF Elfsborg,False,1
0,1,Jeppe Andersen,Hammarby,Malmö FF,False,3
1,2,Jeppe Andersen,Hammarby,Mjällby AIF,True,3
2,3,Jeppe Andersen,Hammarby,AIK,False,2
3,4,Jeppe Andersen,Hammarby,BK Häcken,True,3
4,5,Jeppe Andersen,Hammarby,IK Sirius,True,7
5,6,Jeppe Andersen,Hammarby,Varbergs BoIS,False,1
6,7,Jeppe Andersen,Hammarby,Djurgården,True,1
7,8,Jeppe Andersen,Hammarby,Kalmar FF,False,3
8,9,Jeppe Andersen,Hammarby,Halmstads BK,True,3
9,10,Jeppe Andersen,Hammarby,Degerfors IF,True,8
10,11,Jeppe Andersen,Hammarby,Örebro SK,False,0
11,12,Jeppe Andersen,Hammarby,IFK Norrköping,True,5
12,13,Jeppe Andersen,Hammarby,Östersunds FK,False,1
13,14,Jeppe Andersen,Hammarby,IFK Göteborg,False,3
14,15,Jeppe Andersen,Hammarby,IF Elfsborg,True,1
15,16,Jeppe Andersen,Hammarby,IF Elfsborg,False,3
0,1,Mayckel Lahdo,Hammarby,Malmö FF,False,0
1,2,Mayckel Lahdo,Hammarby,Mjällby AIF,True,0
2,3,Mayckel Lahdo,Hammarby,AIK,False,0
3,4,Mayckel Lahdo,Hammarby,BK Häcken,True,0
4,5,Mayckel Lahdo,Hammarby,IK Sirius,True,0
5,6,Mayckel Lahdo,Hammarby,Varbergs BoIS,False,0
6,7,Mayckel Lahdo,Hammarby,Djurgården,True,0
7,8,Mayckel Lahdo,Hammarby,Kalmar FF,False,0
8,9,Mayckel Lahdo,Hammarby,Halmstads BK,True,0
9,10,Mayckel Lahdo,Hammarby,Degerfors IF,True,0
10,11,Mayckel Lahdo,Hammarby,Örebro SK,False,0
11,12,Mayckel Lahdo,Hammarby,IFK Norrköping,True,0
12,13,Mayckel Lahdo,Hammarby,Östersunds FK,False,0
13,14,Mayckel Lahdo,Hammarby,IFK Göteborg,False,0
14,15,Mayckel Lahdo,Hammarby,IF Elfsborg,True,0
15,16,Mayckel Lahdo,Hammarby,IF Elfsborg,False,0
0,1,Abdul-Halik Hudu,Hammarby,Malmö FF,False,0
1,2,Abdul-Halik Hudu,Hammarby,Mjällby AIF,True,0
2,3,Abdul-Halik Hudu,Hammarby,AIK,False,0
3,4,Abdul-Halik Hudu,Hammarby,BK Häcken,True,0
4,5,Abdul-Halik Hudu,Hammarby,IK Sirius,True,0
5,6,Abdul-Halik Hudu,Hammarby,Varbergs BoIS,False,0
6,7,Abdul-Halik Hudu,Hammarby,Djurgården,True,0
7,8,Abdul-Halik Hudu,Hammarby,Kalmar FF,False,0
8,9,Abdul-Halik Hudu,Hammarby,Halmstads BK,True,0
9,10,Abdul-Halik Hudu,Hammarby,Degerfors IF,True,1
10,11,Abdul-Halik Hudu,Hammarby,Örebro SK,False,0
11,12,Abdul-Halik Hudu,Hammarby,IFK Norrköping,True,0
12,13,Abdul-Halik Hudu,Hammarby,Östersunds FK,False,0
13,14,Abdul-Halik Hudu,Hammarby,IFK Göteborg,False,0
14,15,Abdul-Halik Hudu,Hammarby,IF Elfsborg,True,0
15,16,Abdul-Halik Hudu,Hammarby,IF Elfsborg,False,0
0,1,Abbe Khalili,Hammarby,Malmö FF,False,11
1,2,Abbe Khalili,Hammarby,Mjällby AIF,True,3
2,3,Abbe Khalili,Hammarby,AIK,False,3
3,4,Abbe Khalili,Hammarby,BK Häcken,True,6
4,5,Abbe Khalili,Hammarby,IK Sirius,True,11
5,6,Abbe Khalili,Hammarby,Varbergs BoIS,False,2
6,7,Abbe Khalili,Hammarby,Djurgården,True,2
7,8,Abbe Khalili,Hammarby,Kalmar FF,False,0
8,9,Abbe Khalili,Hammarby,Halmstads BK,True,1
9,10,Abbe Khalili,Hammarby,Degerfors IF,True,0
10,11,Abbe Khalili,Hammarby,Örebro SK,False,0
11,12,Abbe Khalili,Hammarby,IFK Norrköping,True,0
12,13,Abbe Khalili,Hammarby,Östersunds FK,False,1
13,14,Abbe Khalili,Hammarby,IFK Göteborg,False,0
14,15,Abbe Khalili,Hammarby,IF Elfsborg,True,0
15,16,Abbe Khalili,Hammarby,IF Elfsborg,False,6
0,1,Akinkunmi Amoo,Hammarby,Malmö FF,False,5
1,2,Akinkunmi Amoo,Hammarby,Mjällby AIF,True,9
2,3,Akinkunmi Amoo,Hammarby,AIK,False,3
3,4,Akinkunmi Amoo,Hammarby,BK Häcken,True,2
4,5,Akinkunmi Amoo,Hammarby,IK Sirius,True,8
5,6,Akinkunmi Amoo,Hammarby,Varbergs BoIS,False,6
6,7,Akinkunmi Amoo,Hammarby,Djurgården,True,6
7,8,Akinkunmi Amoo,Hammarby,Kalmar FF,False,2
8,9,Akinkunmi Amoo,Hammarby,Halmstads BK,True,3
9,10,Akinkunmi Amoo,Hammarby,Degerfors IF,True,9
10,11,Akinkunmi Amoo,Hammarby,Örebro SK,False,4
11,12,Akinkunmi Amoo,Hammarby,IFK Norrköping,True,0
12,13,Akinkunmi Amoo,Hammarby,Östersunds FK,False,0
13,14,Akinkunmi Amoo,Hammarby,IFK Göteborg,False,2
14,15,Akinkunmi Amoo,Hammarby,IF Elfsborg,True,1
15,16,Akinkunmi Amoo,Hammarby,IF Elfsborg,False,3
0,1,Aimar Sher,Hammarby,Malmö FF,False,0
1,2,Aimar Sher,Hammarby,Mjällby AIF,True,1
2,3,Aimar Sher,Hammarby,AIK,False,0
3,4,Aimar Sher,Hammarby,BK Häcken,True,1
4,5,Aimar Sher,Hammarby,IK Sirius,True,1
5,6,Aimar Sher,Hammarby,Varbergs BoIS,False,0
6,7,Aimar Sher,Hammarby,Djurgården,True,0
7,8,Aimar Sher,Hammarby,Kalmar FF,False,2
8,9,Aimar Sher,Hammarby,Halmstads BK,True,2
9,10,Aimar Sher,Hammarby,Degerfors IF,True,0
10,11,Aimar Sher,Hammarby,Örebro SK,False,2
11,12,Aimar Sher,Hammarby,IFK Norrköping,True,0
12,13,Aimar Sher,Hammarby,Östersunds FK,False,2
13,14,Aimar Sher,Hammarby,IFK Göteborg,False,2
14,15,Aimar Sher,Hammarby,IF Elfsborg,True,0
15,16,Aimar Sher,Hammarby,IF Elfsborg,False,0
0,1,Vladimir Rodic,Hammarby,Malmö FF,False,1
1,2,Vladimir Rodic,Hammarby,Mjällby AIF,True,1
2,3,Vladimir Rodic,Hammarby,AIK,False,1
3,4,Vladimir Rodic,Hammarby,BK Häcken,True,0
4,5,Vladimir Rodic,Hammarby,IK Sirius,True,0
5,6,Vladimir Rodic,Hammarby,Varbergs BoIS,False,0
6,7,Vladimir Rodic,Hammarby,Djurgården,True,0
7,8,Vladimir Rodic,Hammarby,Kalmar FF,False,0
8,9,Vladimir Rodic,Hammarby,Halmstads BK,True,0
9,10,Vladimir Rodic,Hammarby,Degerfors IF,True,4
10,11,Vladimir Rodic,Hammarby,Örebro SK,False,1
11,12,Vladimir Rodic,Hammarby,IFK Norrköping,True,4
12,13,Vladimir Rodic,Hammarby,Östersunds FK,False,0
13,14,Vladimir Rodic,Hammarby,IFK Göteborg,False,4
14,15,Vladimir Rodic,Hammarby,IF Elfsborg,True,2
15,16,Vladimir Rodic,Hammarby,IF Elfsborg,False,2
0,1,Imad Khalili,Hammarby,Malmö FF,False,0
1,2,Imad Khalili,Hammarby,Mjällby AIF,True,0
2,3,Imad Khalili,Hammarby,AIK,False,0
3,4,Imad Khalili,Hammarby,BK Häcken,True,0
4,5,Imad Khalili,Hammarby,IK Sirius,True,0
5,6,Imad Khalili,Hammarby,Varbergs BoIS,False,0
6,7,Imad Khalili,Hammarby,Djurgården,True,0
7,8,Imad Khalili,Hammarby,Kalmar FF,False,0
8,9,Imad Khalili,Hammarby,Halmstads BK,True,0
9,10,Imad Khalili,Hammarby,Degerfors IF,True,0
10,11,Imad Khalili,Hammarby,Örebro SK,False,0
11,12,Imad Khalili,Hammarby,IFK Norrköping,True,0
12,13,Imad Khalili,Hammarby,Östersunds FK,False,0
13,14,Imad Khalili,Hammarby,IFK Göteborg,False,0
14,15,Imad Khalili,Hammarby,IF Elfsborg,True,0
15,16,Imad Khalili,Hammarby,IF Elfsborg,False,0
0,1,Darijan Bojanic,Hammarby,Malmö FF,False,1
1,2,Darijan Bojanic,Hammarby,Mjällby AIF,True,3
2,3,Darijan Bojanic,Hammarby,AIK,False,2
3,4,Darijan Bojanic,Hammarby,BK Häcken,True,6
4,5,Darijan Bojanic,Hammarby,IK Sirius,True,3
5,6,Darijan Bojanic,Hammarby,Varbergs BoIS,False,5
6,7,Darijan Bojanic,Hammarby,Djurgården,True,2
7,8,Darijan Bojanic,Hammarby,Kalmar FF,False,8
8,9,Darijan Bojanic,Hammarby,Halmstads BK,True,3
9,10,Darijan Bojanic,Hammarby,Degerfors IF,True,10
10,11,Darijan Bojanic,Hammarby,Örebro SK,False,3
11,12,Darijan Bojanic,Hammarby,IFK Norrköping,True,5
12,13,Darijan Bojanic,Hammarby,Östersunds FK,False,4
13,14,Darijan Bojanic,Hammarby,IFK Göteborg,False,3
14,15,Darijan Bojanic,Hammarby,IF Elfsborg,True,2
15,16,Darijan Bojanic,Hammarby,IF Elfsborg,False,2
0,1,Paulinho Guerreiro,Hammarby,Malmö FF,False,0
1,2,Paulinho Guerreiro,Hammarby,Mjällby AIF,True,0
2,3,Paulinho Guerreiro,Hammarby,AIK,False,0
3,4,Paulinho Guerreiro,Hammarby,BK Häcken,True,0
4,5,Paulinho Guerreiro,Hammarby,IK Sirius,True,0
5,6,Paulinho Guerreiro,Hammarby,Varbergs BoIS,False,0
6,7,Paulinho Guerreiro,Hammarby,Djurgården,True,1
7,8,Paulinho Guerreiro,Hammarby,Kalmar FF,False,0
8,9,Paulinho Guerreiro,Hammarby,Halmstads BK,True,0
9,10,Paulinho Guerreiro,Hammarby,Degerfors IF,True,0
10,11,Paulinho Guerreiro,Hammarby,Örebro SK,False,0
11,12,Paulinho Guerreiro,Hammarby,IFK Norrköping,True,0
12,13,Paulinho Guerreiro,Hammarby,Östersunds FK,False,0
13,14,Paulinho Guerreiro,Hammarby,IFK Göteborg,False,0
14,15,Paulinho Guerreiro,Hammarby,IF Elfsborg,True,0
15,16,Paulinho Guerreiro,Hammarby,IF Elfsborg,False,0
0,1,Astrit Selmani,Hammarby,Malmö FF,False,2
1,2,Astrit Selmani,Hammarby,Mjällby AIF,True,6
2,3,Astrit Selmani,Hammarby,AIK,False,1
3,4,Astrit Selmani,Hammarby,BK Häcken,True,1
4,5,Astrit Selmani,Hammarby,IK Sirius,True,10
5,6,Astrit Selmani,Hammarby,Varbergs BoIS,False,3
6,7,Astrit Selmani,Hammarby,Djurgården,True,11
7,8,Astrit Selmani,Hammarby,Kalmar FF,False,2
8,9,Astrit Selmani,Hammarby,Halmstads BK,True,2
9,10,Astrit Selmani,Hammarby,Degerfors IF,True,3
10,11,Astrit Selmani,Hammarby,Örebro SK,False,7
11,12,Astrit Selmani,Hammarby,IFK Norrköping,True,7
12,13,Astrit Selmani,Hammarby,Östersunds FK,False,7
13,14,Astrit Selmani,Hammarby,IFK Göteborg,False,2
14,15,Astrit Selmani,Hammarby,IF Elfsborg,True,2
15,16,Astrit Selmani,Hammarby,IF Elfsborg,False,1
0,1,Filston Mawana,Hammarby,Malmö FF,False,0
1,2,Filston Mawana,Hammarby,Mjällby AIF,True,0
2,3,Filston Mawana,Hammarby,AIK,False,0
3,4,Filston Mawana,Hammarby,BK Häcken,True,0
4,5,Filston Mawana,Hammarby,IK Sirius,True,0
5,6,Filston Mawana,Hammarby,Varbergs BoIS,False,0
6,7,Filston Mawana,Hammarby,Djurgården,True,0
7,8,Filston Mawana,Hammarby,Kalmar FF,False,0
8,9,Filston Mawana,Hammarby,Halmstads BK,True,0
9,10,Filston Mawana,Hammarby,Degerfors IF,True,0
10,11,Filston Mawana,Hammarby,Örebro SK,False,0
11,12,Filston Mawana,Hammarby,IFK Norrköping,True,0
12,13,Filston Mawana,Hammarby,Östersunds FK,False,0
13,14,Filston Mawana,Hammarby,IFK Göteborg,False,0
14,15,Filston Mawana,Hammarby,IF Elfsborg,True,0
15,16,Filston Mawana,Hammarby,IF Elfsborg,False,0
0,1,Gustav Ludwigson,Hammarby,Malmö FF,False,7
1,2,Gustav Ludwigson,Hammarby,Mjällby AIF,True,8
2,3,Gustav Ludwigson,Hammarby,AIK,False,2
3,4,Gustav Ludwigson,Hammarby,BK Häcken,True,3
4,5,Gustav Ludwigson,Hammarby,IK Sirius,True,2
5,6,Gustav Ludwigson,Hammarby,Varbergs BoIS,False,7
6,7,Gustav Ludwigson,Hammarby,Djurgården,True,7
7,8,Gustav Ludwigson,Hammarby,Kalmar FF,False,8
8,9,Gustav Ludwigson,Hammarby,Halmstads BK,True,3
9,10,Gustav Ludwigson,Hammarby,Degerfors IF,True,8
10,11,Gustav Ludwigson,Hammarby,Örebro SK,False,3
11,12,Gustav Ludwigson,Hammarby,IFK Norrköping,True,8
12,13,Gustav Ludwigson,Hammarby,Östersunds FK,False,1
13,14,Gustav Ludwigson,Hammarby,IFK Göteborg,False,3
14,15,Gustav Ludwigson,Hammarby,IF Elfsborg,True,1
15,16,Gustav Ludwigson,Hammarby,IF Elfsborg,False,2
0,1,David Accam,Hammarby,Malmö FF,False,0
1,2,David Accam,Hammarby,Mjällby AIF,True,1
2,3,David Accam,Hammarby,AIK,False,0
3,4,David Accam,Hammarby,BK Häcken,True,1
4,5,David Accam,Hammarby,IK Sirius,True,1
5,6,David Accam,Hammarby,Varbergs BoIS,False,0
6,7,David Accam,Hammarby,Djurgården,True,1
7,8,David Accam,Hammarby,Kalmar FF,False,1
8,9,David Accam,Hammarby,Halmstads BK,True,6
9,10,David Accam,Hammarby,Degerfors IF,True,5
10,11,David Accam,Hammarby,Örebro SK,False,7
11,12,David Accam,Hammarby,IFK Norrköping,True,1
12,13,David Accam,Hammarby,Östersunds FK,False,0
13,14,David Accam,Hammarby,IFK Göteborg,False,1
14,15,David Accam,Hammarby,IF Elfsborg,True,0
15,16,David Accam,Hammarby,IF Elfsborg,False,0
0,1,Loue Bayere Junior,Hammarby,Malmö FF,False,0
1,2,Loue Bayere Junior,Hammarby,Mjällby AIF,True,0
2,3,Loue Bayere Junior,Hammarby,AIK,False,0
3,4,Loue Bayere Junior,Hammarby,BK Häcken,True,0
4,5,Loue Bayere Junior,Hammarby,IK Sirius,True,1
5,6,Loue Bayere Junior,Hammarby,Varbergs BoIS,False,0
